	RAS	OBS
2011-09-16 11:00:00	2.122999906539917	1.21
2011-09-16 12:00:00	2.1459999084472656	1.216
2011-09-16 13:00:00	2.177000045776367	1.222
2011-09-16 14:00:00	2.2209999561309814	1.225
2011-09-16 15:00:00	2.2690000534057617	1.231
2011-09-16 16:00:00	2.305999994277954	1.237
2011-09-16 17:00:00	2.3259999752044678	1.244
2011-09-16 18:00:00	2.311000108718872	1.25
2011-09-16 19:00:00	2.2709999084472656	1.256
2011-09-16 20:00:00	2.2300000190734863	1.262
2011-09-16 21:00:00	2.2009999752044678	1.268
2011-09-16 22:00:00	2.187999963760376	1.274
2011-09-16 23:00:00	2.191999912261963	1.283
2011-09-17 00:00:00	2.2190001010894775	1.289
2011-09-17 01:00:00	2.2660000324249268	1.292
2011-09-17 02:00:00	2.3269999027252197	1.298
2011-09-17 03:00:00	2.3959999084472656	1.301
2011-09-17 04:00:00	2.4649999141693115	1.305
2011-09-17 05:00:00	2.5190000534057617	1.308
2011-09-17 06:00:00	2.5409998893737793	1.308
2011-09-17 07:00:00	2.5250000953674316	1.308
2011-09-17 08:00:00	2.4700000286102295	1.308
2011-09-17 09:00:00	2.390000104904175	1.305
2011-09-17 10:00:00	2.315999984741211	1.301
2011-09-17 11:00:00	2.2639999389648438	1.298
2011-09-17 12:00:00	2.240999937057495	1.295
2011-09-17 13:00:00	2.24399995803833	1.289
2011-09-17 14:00:00	2.2639999389648438	1.283
2011-09-17 15:00:00	2.2899999618530273	1.277
2011-09-17 16:00:00	2.315000057220459	1.274
2011-09-17 17:00:00	2.328000068664551	1.268
2011-09-17 18:00:00	2.3299999237060547	1.262
2011-09-17 19:00:00	2.305000066757202	1.256
2011-09-17 20:00:00	2.246999979019165	1.253
2011-09-17 21:00:00	2.1619999408721924	1.247
2011-09-17 22:00:00	2.0759999752044678	1.244
2011-09-17 23:00:00	2.0139999389648438	1.241
2011-09-18 00:00:00	1.9780000448226929	1.234
2011-09-18 01:00:00	1.968999981880188	1.231
2011-09-18 02:00:00	1.9809999465942383	1.225
2011-09-18 03:00:00	2.009000062942505	1.222
2011-09-18 04:00:00	2.0380001068115234	1.219
2011-09-18 05:00:00	2.058000087738037	1.213
2011-09-18 06:00:00	2.069000005722046	1.213
2011-09-18 07:00:00	2.053999900817871	1.21
2011-09-18 08:00:00	1.9989999532699585	1.207
