	RAS	OBS
2011-09-22 16:00:00	0.47200000286102295	0.628
2011-09-22 17:00:00	0.3269999921321869	0.475
2011-09-22 18:00:00	0.17900000512599945	0.302
2011-09-22 19:00:00	0.052000001072883606	0.146
2011-09-22 20:00:00	-0.04100000113248825	0.015
2011-09-22 21:00:00	-0.09000000357627869	-0.07
2011-09-22 22:00:00	-0.07199999690055847	-0.091
2011-09-22 23:00:00	0.04800000041723251	0.012
2011-09-23 00:00:00	0.25200000405311584	0.238
2011-09-23 01:00:00	0.46799999475479126	0.494
2011-09-23 02:00:00	0.6209999918937683	0.686
